,owner,asset_description,asset_type,type,amount,comment,senator,ptr_link,id,min_amount,max_amount,Open,High,Low,Close,Volume,Adjusted,Error_message_x,transaction_date,ticker,o_c_perc,h_l_perc,Error_message_y,1_Week_O,1_Week_C,1_Week_H,1_Week_L,1_Week_V,1_Week_A,1_Week_o_p,1_Week_c_p,Error_message,1_Month_O,1_Month_C,1_Month_H,1_Month_L,1_Month_V,1_Month_A,1_Month_o_p,1_Month_c_p
52,Joint,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,72,1001,15000.0,52.52,57.470001,51.150002,57.220001,993000.0,56.50724399999999,None,03/17/2020,MSM,0.08948973724295506,0.12355813788628987,None,48.810001,50.82,51.470001,47.619999,798700.0,50.186966,-0.07063973724295512,-0.11184901936649744,None,58.630001,59.93,60.52,58.540001000000004,653200.0,59.93,0.11633665270373185,0.04736104426142873
53,Joint,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,74,1001,15000.0,27.629998999999998,30.620001000000002,25.889999,29.629998999999998,58112800.0,29.629998999999998,None,03/17/2020,WFC,0.07238509129153425,0.18269610593650476,None,26.959999,28.92,29.17,26.33,48630300.0,28.344084000000002,-0.024249005582663907,-0.023962167531628886,None,32.110001000000004,30.18,32.5,29.559998999999998,64267100.0,29.578993,0.16214267687812825,0.018562302347698418
54,Joint,Huntsman Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,75,1001,15000.0,14.16,15.25,13.4,15.05,4492600.0,15.05,None,03/17/2020,HUN,0.06285310734463281,0.1380597014925373,None,13.7,13.85,14.15,13.05,3143400.0,13.85,-0.03248587570621475,-0.07973421926910305,None,16.879998999999998,16.42,16.98,16.200001,1952300.0,16.42,0.1920903248587569,0.09102990033222598
55,Joint,General Motors Company,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,76,1001,15000.0,18.83,19.049999,14.33,16.799999,39591100.0,16.799999,None,03/18/2020,GM,-0.10780674455655861,0.3293788555478018,None,23.0,21.49,23.15,21.0,27617200.0,21.49,0.2214551248008498,0.27916674280754417,None,21.92,21.66,22.27,21.469998999999998,12760900.0,21.66,0.16409984067976652,0.28928579102891616
56,Joint,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,77,1001,15000.0,31.75,32.299999,21.700001,29.5,14709300.0,29.5,None,03/18/2020,LYV,-0.07086614173228346,0.4884791479963526,None,44.02,45.900002,46.639998999999996,40.580002,7807500.0,45.900002,0.3864566929133859,0.5559322711864407,None,39.349998,38.470001,40.630001,37.990002000000004,4396600.0,38.470001,0.2393700157480315,0.3040678305084747
57,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,80,1001,15000.0,20.27,20.969998999999998,19.700001,20.790001,148272500.0,20.790001,None,03/18/2020,BAC,0.02565372471632958,0.06446690028086788,None,21.709999,21.1,22.1,20.41,146991300.0,21.1,0.07104089787863839,0.014910966093748684,None,22.16,22.190001000000002,22.65,21.91,99082200.0,22.190001000000002,0.09324124321657624,0.06734006410100712
58,Joint,AMERCO,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,82,1001,15000.0,268.329987,278.130005,235.149994,275.890015,117400.0,275.890015,None,03/18/2020,UHAL,0.028174368748432085,0.18277700232473743,None,277.820007,282.679993,286.519989,264.709991,65400.0,282.679993,0.035366975216228655,0.02461117703009302,None,258.0,262.089996,265.369995,249.44999700000002,79800.0,262.089996,-0.038497326055473687,-0.050020001629997445
59,Joint,"Cardlytics, Inc.",Stock,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,83,100001,250000.0,42.759997999999996,42.950001,27.326,29.9,1689700.0,29.9,None,03/18/2020,CDLX,-0.30074833025015574,0.5717631925638585,None,40.490002000000004,41.639998999999996,44.84,38.619999,1531700.0,41.639998999999996,-0.05308690613128635,0.3926421070234113,None,43.93,43.25,44.509997999999996,41.720001,647900.0,43.25,0.027362068632463543,0.44648829431438136
60,Joint,"Cardlytics, Inc.",Stock,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,84,100001,250000.0,42.759997999999996,42.950001,27.326,29.9,1689700.0,29.9,None,03/18/2020,CDLX,-0.30074833025015574,0.5717631925638585,None,40.490002000000004,41.639998999999996,44.84,38.619999,1531700.0,41.639998999999996,-0.05308690613128635,0.3926421070234113,None,43.93,43.25,44.509997999999996,41.720001,647900.0,43.25,0.027362068632463543,0.44648829431438136
61,Joint,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,85,1001,15000.0,31.75,32.299999,21.700001,29.5,14709300.0,29.5,None,03/18/2020,LYV,-0.07086614173228346,0.4884791479963526,None,44.02,45.900002,46.639998999999996,40.580002,7807500.0,45.900002,0.3864566929133859,0.5559322711864407,None,39.349998,38.470001,40.630001,37.990002000000004,4396600.0,38.470001,0.2393700157480315,0.3040678305084747
62,Joint,Starbucks Corporation,Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,86,15001,50000.0,56.23,63.360001000000004,53.549999,61.41,25167400.0,61.064903,None,03/19/2020,SBUX,0.09212164325093367,0.18319331808017408,None,66.709999,69.900002,71.58000200000001,66.25,20997500.0,69.507195,0.18637736083940956,0.13825113173750211,None,73.110001,73.510002,73.760002,71.349998,11946800.0,73.096909,0.30019564289525164,0.19703634587200788
63,Joint,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,87,1001,15000.0,35.75,36.5,33.41,34.18,16699300.0,34.18,None,03/19/2020,KR,0.043916083916083926,-0.09248727925770739,None,28.0,29.0,29.18,27.33,18238900.0,29.0,0.21678321678321677,0.15155061439438267,None,32.049999,31.950001,32.639998999999996,31.84,14498700.0,31.950001,0.10349653146853148,0.06524280280866002
64,Joint,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,88,1001,15000.0,1093.050049,1157.969971,1060.108032,1115.290039,3651100.0,1115.290039,None,03/19/2020,GOOG,0.020346726136050916,0.0923131756820798,None,1111.800049,1161.75,1169.969971,1093.530029,3571700.0,1161.75,0.017153834828655682,0.04165729036875225,None,1274.099976,1263.469971,1279.0,1242.619995,2518100.0,1263.469971,0.16563736231990236,0.13286223925469848
65,Joint,The Clorox Company,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,90,1001,15000.0,193.570007,199.53999299999998,187.029999,191.779999,4546100.0,190.723587,None,03/19/2020,CLX,0.009247341712396592,-0.06688763335768386,None,167.96000700000002,173.110001,175.0,167.020004,3704700.0,172.15643300000002,0.13230355465141863,0.09735112158385188,None,197.449997,196.490005,198.75,194.259995,1831700.0,195.407639,-0.02004437598640988,-0.024559422382727163
66,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,91,1001,15000.0,2.82,2.86,2.65,2.8,989100.0,2.8,None,03/20/2020,BOIVF,-0.0070921985815602905,0.0792452830188679,None,2.85,2.87,2.89,2.7,529200.0,2.87,0.010638297872340514,0.025000000000000102,None,2.53,2.6,2.63,2.53,55700.0,2.6,-0.10283687943262414,-0.07142857142857134
67,Joint,Sysco Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,92,1001,15000.0,41.689999,45.68,35.200001,35.330002,13695300.0,34.950291,None,03/20/2020,SYY,-0.15255450114066926,0.2977272358600217,None,50.029999,50.450001,53.119999,48.880001,9237800.0,49.907787,0.20004797793350862,0.4279648498180102,None,49.509997999999996,50.310001,51.25,49.189999,8095300.0,50.310001,0.18757493853621815,0.42400221205761607
68,Joint,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,94,1001,15000.0,50.43,50.950001,46.849998,48.049999,1254800.0,47.451469,None,03/20/2020,MSM,-0.047194150307356734,0.08751340821828853,None,50.119999,51.93,53.07,49.220001,467400.0,51.283138,-0.0061471544715447106,0.08074924205513512,None,60.540001000000004,58.849998,61.130001,58.290001000000004,472100.0,58.849998,0.20047592702756303,0.22476585275267122
69,Joint,News Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,95,1001,15000.0,9.36,9.71,8.92,9.02,5681300.0,9.02,None,03/20/2020,NWSA,-0.036324786324786314,0.08856502242152477,None,8.89,8.53,8.89,8.42,2888900.0,8.53,-0.0502136752136751,-0.0543237250554324,None,8.65,8.9,9.04,8.65,2435900.0,8.9,-0.07585470085470077,-0.01330376940133029
70,Joint,The Kroger Co.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,97,1001,15000.0,34.25,34.25,31.030001000000002,31.77,21979200.0,31.77,None,03/20/2020,KR,0.0724087591240876,-0.10377050906314819,None,29.290001,29.129998999999998,29.9,28.549999,14993000.0,29.129998999999998,0.14481748905109487,0.08309729304375202,None,31.85,31.93,32.130001,30.889999,15774600.0,31.93,0.07007299270072989,-0.0050361976707585816
71,Joint,"Macy's, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,98,1001,15000.0,6.82,7.2,6.0,6.02,25170000.0,6.02,None,03/20/2020,M,-0.11730205278592386,0.20000000000000004,None,5.61,5.53,5.7,5.26,26142600.0,5.53,-0.17741935483870966,-0.0813953488372092,None,6.04,5.92,6.3,5.78,28900100.0,5.92,-0.1143695014662757,-0.016611295681063065
72,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,99,1001,15000.0,19.26,19.67,17.950001,18.08,181898500.0,18.08,None,03/23/2020,BAC,-0.06126687435098666,0.0958216659709379,None,21.65,22.040001,22.35,21.27,80449100.0,22.040001,0.12409138110072673,0.219026603982301,None,22.57,22.5,23.129998999999998,22.18,74446300.0,22.5,0.1718587746625129,0.2444690265486727
73,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,100,1001,15000.0,2.81,2.81,2.56,2.58,952200.0,2.58,None,03/23/2020,BOIVF,-0.08185053380782917,0.09765625,None,2.74,2.65,2.77,2.64,193300.0,2.65,-0.024911032028469695,0.02713178294573637,None,2.63,2.72,2.75,2.63,108800.0,2.72,-0.06405693950177942,0.054263565891472916
74,Joint,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,101,1001,15000.0,57.23,57.439999,54.0,56.549999,24905800.0,56.232216,None,03/23/2020,SBUX,-0.011881897606150571,0.0637036851851852,None,66.559998,67.860001,68.220001,64.58000200000001,14199700.0,67.478661,0.16302634981652975,0.20000003890362575,None,76.019997,75.32,76.980003,75.08000200000001,9684700.0,74.896736,0.3283242530141536,0.3319186796095256
75,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,102,1001,15000.0,19.26,19.67,17.950001,18.08,181898500.0,18.08,None,03/23/2020,BAC,-0.06126687435098666,0.0958216659709379,None,21.65,22.040001,22.35,21.27,80449100.0,22.040001,0.12409138110072673,0.219026603982301,None,22.57,22.5,23.129998999999998,22.18,74446300.0,22.5,0.1718587746625129,0.2444690265486727
76,Joint,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,103,1001,15000.0,57.23,57.439999,54.0,56.549999,24905800.0,56.232216,None,03/23/2020,SBUX,-0.011881897606150571,0.0637036851851852,None,66.559998,67.860001,68.220001,64.58000200000001,14199700.0,67.478661,0.16302634981652975,0.20000003890362575,None,76.019997,75.32,76.980003,75.08000200000001,9684700.0,74.896736,0.3283242530141536,0.3319186796095256
77,Joint,Ralph Lauren Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,104,1001,15000.0,65.910004,69.480003,62.009997999999996,65.400002,1794800.0,64.762672,None,03/23/2020,RL,-0.007737854180679462,0.1204645257366401,None,67.75,71.260002,72.279999,67.220001,1195300.0,71.260002,0.027916793936167857,0.08960244374304452,None,71.010002,69.58000200000001,72.360001,68.889999,691800.0,69.58000200000001,0.0773782080183154,0.0639143711341172
78,Joint,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,105,1001,15000.0,62.610001000000004,65.160004,61.0,64.879997,28286200.0,64.515404,None,03/24/2020,SBUX,0.03625612464053465,0.06819678688524591,None,67.18,65.739998,68.32,65.309998,20109800.0,65.37056700000001,0.07299151776087662,0.013255256469879259,None,73.400002,72.720001,73.959999,71.739998,10345800.0,72.311348,0.17233670064946965,0.12083853826318754
79,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,106,1001,15000.0,2.75,2.84,2.71,2.81,1161100.0,2.81,None,03/24/2020,BOIVF,0.021818181818181837,0.04797047970479701,None,2.72,2.65,2.8,2.65,203500.0,2.65,-0.010909090909090839,-0.05693950177935948,None,2.57,2.6,2.6,2.53,535600.0,2.6,-0.06545454545454552,-0.07473309608540923
80,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,107,1001,15000.0,2.85,2.96,2.81,2.89,612100.0,2.89,None,03/25/2020,BOIVF,0.014035087719298258,0.05338078291814943,None,2.65,2.64,2.69,2.59,243700.0,2.64,-0.0701754385964913,-0.08650519031141868,None,2.64,2.62,2.64,2.6,466100.0,2.62,-0.07368421052631577,-0.09342560553633218
81,Joint,Dow Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,108,1001,15000.0,30.280001000000002,31.299999,28.950001,29.68,14298600.0,29.68,None,03/26/2020,DOW,-0.01981509181588212,0.08117436679881287,None,27.110001,28.030001000000002,29.84,26.924999,10680300.0,28.030001000000002,-0.10468956061130914,-0.055592958221024176,None,32.099998,32.560001,33.330002,32.009997999999996,7724700.0,32.560001,0.06010557925675092,0.09703507412398922
82,Joint,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,110,1001,15000.0,41.419998,44.139998999999996,41.189999,43.389998999999996,3804900.0,42.787388,None,03/26/2020,TRP,0.04756159090109073,0.07161932681765774,None,41.099998,42.209998999999996,43.720001,40.939999,3234200.0,42.209998999999996,-0.00772573673229053,-0.027195206895487593,None,45.130001,45.459998999999996,45.77,44.779999,1588500.0,45.459998999999996,0.08957033266877512,0.04770684599462656
83,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,111,1001,15000.0,2.75,2.89,2.75,2.88,695300.0,2.88,None,03/26/2020,BOIVF,0.04727272727272724,0.05090909090909095,None,2.6,2.62,2.67,2.55,38300.0,2.62,-0.054545454545454515,-0.0902777777777777,None,2.57,2.53,2.59,2.51,96100.0,2.53,-0.06545454545454552,-0.12152777777777782
84,Joint,"The Williams Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,112,1001,15000.0,13.64,14.81,13.01,14.25,16218700.0,14.25,None,03/26/2020,WMB,0.044721407624633384,0.13835511145272872,None,13.89,14.38,15.21,13.6,23678200.0,14.38,0.018328445747800584,0.009122807017543914,None,17.9,17.51,18.08,17.35,15783700.0,17.51,0.31231671554252183,0.22877192982456152
85,Joint,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,113,1001,15000.0,33.040001000000004,37.330002,33.0,34.720001,6652000.0,34.720001,None,03/26/2020,LNG,0.05084745608815204,0.13121218181818184,None,33.669998,33.919998,37.220001,32.59,4952200.0,33.919998,0.019067705234028166,-0.023041560396268528,None,42.279999,41.200001,42.279999,40.700001,1715400.0,41.200001,0.27966094795215024,0.18663593932500164
86,Joint,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,114,15001,50000.0,49.09,51.599998,48.560001,49.830002,20025300.0,49.594398,None,03/27/2020,ORCL,-0.015074393970258644,-0.06260290233519558,None,49.299999,49.400002,50.049999,48.950001,13362500.0,49.166431,-0.00427783662660412,0.008629339408816394,None,52.41,53.009997999999996,53.049999,51.959998999999996,9404100.0,53.009997999999996,-0.06763088205337121,-0.06381689488994995
87,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,115,1001,15000.0,2.85,2.89,2.7,2.87,529200.0,2.87,None,03/27/2020,BOIVF,0.007017543859649129,0.07037037037037035,None,2.58,2.53,2.58,2.45,99600.0,2.53,-0.09473684210526316,-0.11846689895470393,None,2.53,2.6,2.6,2.5,81800.0,2.6,-0.11228070175438606,-0.09407665505226481
88,Joint,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,117,1001,15000.0,43.25,45.279999,42.310001,43.48,39791500.0,43.48,None,03/27/2020,MU,0.005317919075144437,0.07019612218869947,None,40.970001,41.220001,41.860001000000004,40.549999,28522400.0,41.220001,-0.05271673988439298,-0.05197789788408449,None,43.799999,44.16,44.32,42.98,16592800.0,44.16,0.012716739884393057,0.015639374425022994
89,Joint,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,119,1001,15000.0,66.68,68.25,64.82,66.339996,18950500.0,65.96719399999999,None,03/27/2020,SBUX,-0.00509904019196172,0.05291576673866102,None,64.470001,63.049999,64.75,60.900002,14676500.0,62.695686,-0.03314335632873441,-0.04959296349671169,None,75.75,75.58000200000001,76.029999,74.209999,8460600.0,75.155281,0.1360227954409117,0.13928258301372234
90,Joint,"Micron Technology, Inc.",Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,120,15001,50000.0,43.25,45.279999,42.310001,43.48,39791500.0,43.48,None,03/27/2020,MU,0.005317919075144437,0.07019612218869947,None,40.970001,41.220001,41.860001000000004,40.549999,28522400.0,41.220001,-0.05271673988439298,-0.05197789788408449,None,43.799999,44.16,44.32,42.98,16592800.0,44.16,0.012716739884393057,0.015639374425022994
91,Joint,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,122,1001,15000.0,44.169998,45.57,43.150002,44.52,33763900.0,44.52,None,03/30/2020,MU,0.00792397590780972,0.0560833809463091,None,43.349998,46.369999,46.689999,43.34,37899100.0,46.369999,-0.01856463747179704,0.04155433513027845,None,45.0,45.279999,45.389998999999996,44.580002,16667200.0,45.279999,0.018791080769349374,0.017070956873315214
92,Joint,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,123,1001,15000.0,44.169998,45.57,43.150002,44.52,33763900.0,44.52,None,03/30/2020,MU,0.00792397590780972,0.0560833809463091,None,43.349998,46.369999,46.689999,43.34,37899100.0,46.369999,-0.01856463747179704,0.04155433513027845,None,45.0,45.279999,45.389998999999996,44.580002,16667200.0,45.279999,0.018791080769349374,0.017070956873315214
